static_ID,page_name,favorites,block,Ads_count,block_date,Facebook_ID,insta_followers,instgram_ID,Page_likes,profile_pic,country
110375455042768,realsherrimadison,0,0,3,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.cdninstagram.com/v/t51.2885-15/279628203_522469699509500_5976492785984820419_n.jpg?stp=dst-jpg_s200x200&_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=yAF8e50IzygAX8DAyS1&_nc_ht=scontent.cdninstagram.com&oh=00_AT_yX13IME5w2XJkciMsKmccZK5HGuf6c8viYzoC3a6azw&oe=63464F94,ALL
1003428823029236,Robotic Hair Restoration of Long Island,0,0,6,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/308582370_2510786602408100_3059357972639591838_n.jpg?stp=dst-jpg_s60x60&_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=PAKkuMztj6UAX-cI8_y&tn=Us2JklNYPVmDsYiQ&_nc_ht=scontent.fcai21-4.fna&oh=00_AT8NeJCkOWgQdbH1gA-MfRW9f7snHIlN6rV8AVLBAV1x7g&oe=6344E0E7,ALL
105115925693000,VENUS Shaper,0,0,4,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/310627150_1158787144724375_1716438100851282473_n.jpg?stp=dst-jpg_s60x60&_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=W72QwBi6usYAX910e93&_nc_ht=scontent.fcai21-3.fna&oh=00_AT9vno205fk0n4bctLS3_n2AkUFipbz00U-QCjJ08xBiRw&oe=6345BD70,ALL
103743855593518,CmTiling LLC,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/310964628_792756088507851_3646556468749395440_n.jpg?stp=dst-jpg_s60x60&_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=YpfTj0AH_aIAX-dWBIb&tn=Us2JklNYPVmDsYiQ&_nc_ht=scontent.fcai21-4.fna&oh=00_AT_R63stDoXJLr50ug20CmOM6ZbRimdW9syDCL8HGwN_7g&oe=63455C05,ALL
101933795428450,Cool Blends Painting LLC,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/311307074_813852356601589_2626305981062847446_n.jpg?stp=dst-jpg_s60x60&_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=Yt2Z6Awx4uIAX_9kZv5&_nc_ht=scontent.fcai21-4.fna&oh=00_AT8ILVtnq7QjTba4ZM1UyGvcC7hNVrKQPzpzvLIxbom2lA&oe=6344DEDB,ALL
108341545054551,Deals for HTV,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/311111949_1193148674610841_8095630420923476083_n.jpg?stp=dst-jpg_s60x60&_nc_cat=104&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=vJ3g8dRvp8sAX8prcxg&_nc_ht=scontent.fcai21-4.fna&oh=00_AT9IhEtnp0hAfuD2iZkZV9nu56VSG1-om_UpFL0tprKK2Q&oe=6344FEB9,ALL
108035905419520,nogy_ntxfoods,0,0,2,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.cdninstagram.com/v/t51.2885-15/294324901_3277543729233272_5448062435643123966_n.jpg?stp=dst-jpg_s200x200&_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=DdXlsQ2-DjoAX-D3xPy&_nc_ht=scontent.cdninstagram.com&oh=00_AT8lTJLKcDwk9ti3QMObm_0OqqFhTqCjNJHBPfjjOC_CIw&oe=63461C31,ALL
625335587516361,METAL DRAG,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/310069172_5480395685406997_4580139749398686514_n.jpg?stp=dst-jpg_s60x60&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=Wl8AVz2V4ygAX8KbrAP&tn=Us2JklNYPVmDsYiQ&_nc_ht=scontent.fcai21-3.fna&oh=00_AT8LQawLRpGFtdgYqYjqM-8zk4ayMRfl4bQEVC0mYaTrAw&oe=634497A8,ALL
108681318620039,Family Cabin Home Store Fayetteville,0,0,4,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/311121601_4091378161001408_3880815463999026141_n.jpg?stp=dst-jpg_s60x60&_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=Qco8L3EBGC4AX-OhZi9&tn=Us2JklNYPVmDsYiQ&_nc_ht=scontent.fcai21-3.fna&oh=00_AT941_hN8voiCDhl6WoD4C_hXTjEaeWilD91dnsPLLQo4w&oe=63458CA2,ALL
104007324360331,Sono Capelli,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/311073363_5445435038867576_2923843277045609239_n.jpg?stp=dst-jpg_s60x60&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=4MJ2QF7wGeUAX9C1syv&tn=Us2JklNYPVmDsYiQ&_nc_ht=scontent.fcai21-3.fna&oh=00_AT8F_p1MPt4mGTGnT71tzpc9s-rWQipArF4YXKGgkVnWYw&oe=6344EBB7,ALL
102579255531835,Albertoshop,0,0,2,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/309197218_502358851451290_9189335590505350442_n.jpg?stp=dst-jpg_s60x60&_nc_cat=103&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=sa3bvQbfRkwAX84YVYw&_nc_ht=scontent.fcai21-4.fna&oh=00_AT_GQVfK29Uc-2jpuVnFpSAi3l3qIzGindvG0pWfm02deg&oe=63460672,ALL
110531288497236,TECH TEK review,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/311208980_764199947976295_8923677040935294930_n.jpg?stp=dst-jpg_s60x60&_nc_cat=101&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=1O7p1Yn4xu4AX849hon&_nc_oc=AQnFheTfeAWOhaZWOXLtqyxyrsO3rofDqd-jGRFmwtnPLPvE_iUWkNJl_KjfPa6aSp0&tn=Us2JklNYPVmDsYiQ&_nc_ht=scontent.fcai21-4.fna&oh=00_AT_PkadWLRSdF4IF6CwWwqFfZYV3dtig8c-rcJTUjxQJtA&oe=6346566C,ALL
101462385662767,المتجر - Almatjar,0,0,74,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/310927945_489065386434796_7719449011055197093_n.jpg?stp=dst-jpg_s60x60&_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=B7cGRysuwOwAX9cS-Pj&_nc_ht=scontent.fcai21-4.fna&oh=00_AT9eZ359S4HC8p1SOpSlienEGu2shoDeoIuOCuDJj2PEjg&oe=63451A47,ALL
110509493832667,Fresh N up Detailing,0,0,2,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/310989853_664644718220623_5393377304441030483_n.jpg?stp=dst-jpg_s60x60&_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=vsHNaydkHMsAX_TCFBz&_nc_oc=AQm60EX1-Ke_bvQLYlAZzQWnOAEzSC9qfUFe1YASxOMeLnXamtacPo8KdklaxTt5OtI&tn=Us2JklNYPVmDsYiQ&_nc_ht=scontent.fcai21-4.fna&oh=00_AT87vJ_WDQBIH6dNIT6GjtekD4-Bw-XLJWPvdNilej6fww&oe=6346104F,ALL
100565849995195,Subaru Australia,0,0,27,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/310984706_1119288985378968_6079491153230559666_n.jpg?stp=dst-jpg_s60x60&_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=vijvtir918cAX-NMcM3&_nc_oc=AQmdf3tXqWi7pM4lV9m6z3zU9zw-yebAOJfdFpOCeo27ue8yN4IG5QSlfro6ltclalA&_nc_ht=scontent.fcai21-4.fna&oh=00_AT_RXycNGxdIBVm5Bme5YNlAgCfkbw8IlAPVEtHZl2aPXg&oe=6346101A,ALL
321834238669389,Handy Manny Contracting,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/311239923_806559103729831_3654948850097100659_n.jpg?stp=dst-jpg_s60x60&_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=oRVZ3so64_gAX9mXTaH&_nc_ht=scontent.fcai21-4.fna&oh=00_AT-mrFnd9wgboLXIHlctw85YYVyUfW4ZYALTD_1ceiCKKA&oe=63449A58,ALL
111636714624284,emstyledme,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.cdninstagram.com/v/t51.2885-15/306815176_153289860657192_4249520125201611546_n.jpg?stp=dst-jpg_s200x200&_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=I6KGM3BZrMIAX8wb9AT&_nc_ht=scontent.cdninstagram.com&oh=00_AT_VPLyXdGgHTI-Z3RKTkHXPrsh24fiF6BhK0kf5ZI-8Tg&oe=634628A0,ALL
111034798126445,KANAY,0,0,30,,NO Facebook ID found,557,ID: 111034798126445,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/311595816_1247176872797739_6158917081886206992_n.jpg?stp=dst-jpg_s60x60&_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=VDoBpYMSbZwAX_bTnxF&_nc_ht=scontent.fcai21-3.fna&oh=00_AT-Jxx9M2R5lbXDygQsEGiDiK6TMZZy7NdBxD-0h8wqVxg&oe=634C1F95,ALL
105282985407402,Anthem Concrete Coatings,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/310992507_835589534277269_3139782563084782273_n.jpg?stp=dst-jpg_s60x60&_nc_cat=103&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=Q9RQtqQcrIoAX8M4u8K&_nc_ht=scontent.fcai21-4.fna&oh=00_AT8FS9zeqY05KVHXBfjByBPgK7bz8DfFPbyAXLh8zHoiqA&oe=63466373,ALL
137518262927064,Milton & King,0,0,13,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/307030791_463593555809915_5555254404923015516_n.jpg?stp=dst-jpg_s60x60&_nc_cat=103&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=pN_cMoHeX18AX8qTeLB&_nc_ht=scontent.fcai21-4.fna&oh=00_AT9QH8BDWSi7D-IneuvuGHgeN0XBeLFrxWefYlmW1MNt_g&oe=634651AE,ALL
126161014766038,Candi-Locs Hair Therapy,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/311098988_3350137475261725_7197828942959330601_n.jpg?stp=dst-jpg_s60x60&_nc_cat=110&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=Y1R8mn6zy8QAX-Ihe1t&_nc_ht=scontent.fcai21-3.fna&oh=00_AT8QqBGTxnRTMQdzr2XeLRGblIsypJmHAfTNWQoMAMyahg&oe=6345153D,ALL
159949434070452,Chemical Guys,0,0,36,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/311081373_1170353060505623_3965855395325022916_n.jpg?stp=dst-jpg_s60x60&_nc_cat=105&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=SgkYBmrmE_UAX8kB8bl&_nc_ht=scontent.fcai21-3.fna&oh=00_AT8b6N7wNUGTMnhvUISgbmcp4GyjD3KhHKajRUUB9RVmug&oe=63468396,ALL
115563794461556,Auto Rates,0,0,4,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/308836935_840875383946896_6816557988781720644_n.jpg?stp=dst-jpg_s60x60&_nc_cat=103&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=U7BBRssdrJwAX9TVo8a&_nc_ht=scontent.fcai21-4.fna&oh=00_AT8WTwd2zKZaO2TSL6IlaFyHZxKzF66MMDpkC5uCydD-ig&oe=6345C788,ALL
104369398600082,Grace Helmet Care,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/308722170_1220924781971394_2741484584440181154_n.jpg?stp=dst-jpg_s60x60&_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=fblAft_GqkwAX8GR3C7&tn=Us2JklNYPVmDsYiQ&_nc_ht=scontent.fcai21-4.fna&oh=00_AT-BpR3o-Ts4SiJ73_tUOvByYarAuUAmvTyp4GffNje5mA&oe=63457D8A,ALL
107676251129115,Shine Doctor Mobile Detailing,0,0,2,,NO Facebook ID found,710,@the.shine.doctor,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/298402727_500783691917340_1029441748713578246_n.jpg?stp=dst-jpg_s60x60&_nc_cat=105&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=3nIMH8AU-kUAX-qgkcg&_nc_ht=scontent.fcai21-3.fna&oh=00_AT91ny4oeiFOYiJnIyGlQ9XLZOdmMAV8cllFHF5but9h-A&oe=634B7443,ALL
111026661781505,salvagedstoriestx,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.cdninstagram.com/v/t51.2885-15/279138933_1347435599093875_1834335477859953647_n.jpg?stp=dst-jpg_s200x200&_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Kf35y3yr-uQAX9DuCV_&_nc_ht=scontent.cdninstagram.com&oh=00_AT9Zs8m-AqByi-k1sq3uiOM7eKVrTAZKF82HGquI6zDHOA&oe=63467B9B,ALL
244158283121637,Amaranth Vase,0,0,32,,NO Facebook ID found,1000,@amaranthvase,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/309363672_784972439446106_3515268986342092464_n.jpg?stp=dst-jpg_s60x60&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=aEJVz_C6QNYAX8eG2As&tn=wffg1rNgb4gaBkXU&_nc_ht=scontent.fcai21-3.fna&oh=00_AT_bMPEamDb4nhTpjr9Y97XYAh9RX9NPQeTAX3lNX6xFUw&oe=634A8BB2,ALL
104316465643470,podari_i_ydivi,0,0,2,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.cdninstagram.com/v/t51.2885-15/229063109_528129035100061_3333806583314676900_n.jpg?stp=dst-jpg_s200x200&_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=h97EzCmkjSAAX9cQuTk&_nc_ht=scontent.cdninstagram.com&oh=00_AT87Pas1Q-YfCLHnnCF4x8uWD1wOoHkMBwkco5v5ssjXIg&oe=6345992E,ALL
100119731969906,Pine View Buildings of Summersville,0,0,13,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/310857328_511630467002965_6831655386504719581_n.jpg?stp=dst-jpg_s60x60&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=wHsK7XMjDr8AX-uKQTK&_nc_ht=scontent.fcai21-3.fna&oh=00_AT8xfy0yB9eyZ17f0GntGPX3xEr5-2MxQAtcU_j2ifsm6w&oe=634552B4,ALL,EG
135997085289749,cece_collections,0,0,3,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.cdninstagram.com/v/t51.2885-15/277771208_153816670442401_7378437958823849841_n.jpg?stp=dst-jpg_s200x200&_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=G85S42mIBhcAX8GX73l&_nc_ht=scontent.cdninstagram.com&oh=00_AT_zp8kBS1rBr1-7k3MWUqJJT_wsNxzz6UZA28gJWCWlSg&oe=6345E40A,ALL
446996058802333,Alliance Garage Doors,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/311016759_625173942604798_2540755814605289327_n.jpg?stp=dst-jpg_s60x60&_nc_cat=105&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=8474h3qYfGoAX_zu_rp&_nc_ht=scontent.fcai21-3.fna&oh=00_AT-5D__ttm3oEQjvwEMOo1fqaddLpYD8K7GE0QUy2mpbfg&oe=634658F3,ALL
516267628781619,A1 Paint and Home Innovations,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,,ALL
456887241502426,Dana Wexler,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/311100476_805462057547038_858579621008420712_n.jpg?stp=dst-jpg_s60x60&_nc_cat=104&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=rwsTlBIbA6EAX_owafn&_nc_ht=scontent.fcai21-4.fna&oh=00_AT-V6ln6hbdOkZMukMNFMNKI8g0ZSuP1oGFhbNoa2DI-6w&oe=634544DC,ALL
108318368388899,Rainberg.pk,0,0,29,,NO Facebook ID found,4000,@rainberg_pk,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/311592637_473277168194750_234338880721046723_n.jpg?stp=dst-jpg_s60x60&_nc_cat=110&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=2PX7qF5HNN8AX-mJtPf&tn=wffg1rNgb4gaBkXU&_nc_ht=scontent.fcai21-3.fna&oh=00_AT_4fpvPGfKzXLW9aCflGoj806apgIFj_Ln0Q0L9uoqXEg&oe=634B6664,ALL
100226269483331,TrendzSpott.in,0,0,6,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/308980929_1289507785121030_5921942392205294435_n.jpg?stp=dst-jpg_s60x60&_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=0AZr14OB8LUAX8FNivi&_nc_ht=scontent.fcai21-4.fna&oh=00_AT_k7X3UWbfRTWK0s-f_CdmX4auKkazzv-FEJ1y_wKPsfw&oe=6344E4C6,ALL
801113639985410,V Shred,0,0,270,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/290993980_568081084893311_4684812313418225047_n.jpg?stp=dst-jpg_s60x60&_nc_cat=104&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=LlJ4un2GqQcAX-y-W-1&_nc_ht=scontent.fcai21-4.fna&oh=00_AT8Vb7SumNfkbuddnHqJqF7ksBr3HafacedfcFqTGA1hoA&oe=6344B84B,ALL
108535044645800,Ozzys Back Again Mobile Detail and Coatings,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,,ALL
108115568576346,Onthpointe-,0,0,76,,ID: 108115568576346,0,NO insta ID found,791,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/311516381_635077954692310_1565105113676365631_n.jpg?stp=dst-jpg_s60x60&_nc_cat=111&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=eeoATGAcne0AX85xeLA&_nc_ht=scontent.fcai21-4.fna&oh=00_AT8o5qQiRMJZ9CGPQuXvrXbpJvVG2KQBUjafPKpPdEHqrQ&oe=634B79C1,ALL
107215502167783,Vikas Sabale,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/311056605_583088830268490_6383423636374544118_n.jpg?stp=dst-jpg_s60x60&_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=MwJpXH_wfxgAX8IsuTu&_nc_oc=AQl2IEPGw4sDWHc_Rus-hTC3Rt4yG2YX_OZhi9MtFTYjiBU01fn2xAtMJHt31-Asie8&_nc_ht=scontent.fcai21-3.fna&oh=00_AT_aIxcOjHbcmTOriKEflAaTrUIFPf2_VJ0X7xD-beHrIg&oe=634571CD,ALL
101916372606101,Trim this way,0,0,16,,NO Facebook ID found,12,@trimthisway,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/311461888_632639034938365_1878996546558717154_n.jpg?stp=dst-jpg_s60x60&_nc_cat=104&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=OFqpTVpZtRkAX-6-z4g&_nc_ht=scontent.fcai21-4.fna&oh=00_AT9WLqlgUkw-lWHEvshwwRB6lTA0Xfriyb8WG_TWmylWfg&oe=634A7CCD,ALL
114298963296740,QPlus Home,0,0,19,,NO Facebook ID found,396,@qplushome,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/311492681_1457359401414062_3249255560284813537_n.jpg?stp=dst-jpg_s60x60&_nc_cat=111&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=QBMW1OpPL1EAX_PoOeG&tn=wffg1rNgb4gaBkXU&_nc_ht=scontent.fcai21-4.fna&oh=00_AT-gjfhtnHZX3oN264rGjqn92nxAZ2oC7oVlktRdug__Qg&oe=634AB8E4,ALL
102215538670408,Kingship Auto Detailing,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,https://scontent-hbe1-1.xx.fbcdn.net/v/t39.35426-6/310777078_442558414612259_566699061870565585_n.jpg?stp=dst-jpg_s60x60&_nc_cat=111&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=65yVkFgmGaMAX8Bhb2A&tn=Us2JklNYPVmDsYiQ&_nc_ht=scontent-hbe1-1.xx&oh=00_AT9c3UcUg5ohcS7yThla5sd198YEmCYEWazKNmSN_nmjGA&oe=63462DBA,ALL
675116749286696,MD Wellness Center and Med Spa,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/311097085_5433611483394877_1485883760873713358_n.jpg?stp=dst-jpg_s60x60&_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=V9L2Hbk__hIAX_2_qaH&_nc_ht=scontent.fcai21-4.fna&oh=00_AT_EkjlAjnF37vps6elGS-dVgrECZDw4uHBzapHwfNAiUg&oe=634B4A5C,ALL
101610756026586,Atsema Nigeria,0,0,2,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/306907718_797024884907916_5554276630238445122_n.jpg?stp=dst-jpg_s60x60&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=IkFSKkG6vOUAX_hTTqB&tn=Us2JklNYPVmDsYiQ&_nc_ht=scontent.fcai21-3.fna&oh=00_AT-XdzPJfDxf37svVVbPbfMcY_ouKIV-DMr6jPaBo_DRBg&oe=63465D99,ALL
104245018058601,Sebastian’s Pet Grooming LLC,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/309838603_496177798780997_402134138527507405_n.jpg?stp=dst-jpg_s60x60&_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=Egq3EVIfiTEAX_ZZZuK&_nc_ht=scontent.fcai21-4.fna&oh=00_AT9xN6ThulpNfa70Vg5dhP-6agWGf8GEtbPwI6KYcX5_LQ&oe=63467D24,ALL
103769452512326,TOKO OM JERI,0,0,30,,NO Facebook ID found,0,ID: 103769452512326,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/310234068_1583647685403804_6854541456641677960_n.jpg?stp=dst-jpg_s60x60&_nc_cat=105&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=jixwKeKM9PgAX-XvXtl&_nc_ht=scontent.fcai21-3.fna&oh=00_AT-GsCMp1Ha2d2Jj8JYB6XTOo2eceG8OqFlIX0EjOZvhpg&oe=634BDD2A,ALL
107063905497489,Japanese Autocare Kit,0,0,13,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/311010643_475949097923882_1905026661057835750_n.jpg?stp=dst-jpg_s60x60&_nc_cat=100&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=LfB43lPKnUcAX_aoyxK&_nc_ht=scontent.fcai21-3.fna&oh=00_AT87N-YbkOqjkLNnTLRCgfacvXm02frTwteojgQ16b2cMA&oe=6344FFBE,ALL
339915224339,CertainTeed,0,0,4,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/309228868_663877901822281_1838346219281985617_n.jpg?stp=dst-jpg_s60x60&_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=T6KaAJ3-kw0AX83OyxC&tn=Us2JklNYPVmDsYiQ&_nc_ht=scontent.fcai21-4.fna&oh=00_AT-vTkrCbfeUY2CNW31arkCP5eLc31zL7CVWr16EyDkJ5w&oe=634668AE,ALL
102979905679499,Capriceapp-F,0,0,15,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/306007326_1373637399826562_6396642686574058691_n.jpg?stp=dst-jpg_s60x60&_nc_cat=105&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=FRKjgyqiEvsAX_h3q2H&_nc_ht=scontent.fcai21-3.fna&oh=00_AT8N40IGNYi60bWEoWP9t9Cmz2i2fAmSBeOp3F9Z_F2SxA&oe=63458E95,ALL
107797268750390,YouniStore,0,0,4,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/310956080_5454267801336180_1605371608067051838_n.jpg?stp=dst-jpg_s60x60&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=elyoO5oUSpoAX9cQ0Ol&_nc_ht=scontent.fcai21-3.fna&oh=00_AT_DrzWd4l60Okt-qGj2VqytGM6PVBEwYc2Kf2u9QpwC9Q&oe=6346196A,ALL
609071492758499,Rugged Restore,0,0,8,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/311118260_1451339252031118_8995585500515428921_n.jpg?stp=dst-jpg_s60x60&_nc_cat=100&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=-VooICzFbHcAX__EnyQ&_nc_ht=scontent.fcai21-3.fna&oh=00_AT_lNs9k2YRYzPGIPrqbeUF1IM_7Arjtowrqp-7eQ3mfBg&oe=63454C0B,ALL
155855234488100,"Lococo's",0,0,2,,NO Facebook ID found,0,NO insta ID found,0,https://scontent-hbe1-1.xx.fbcdn.net/v/t39.35426-6/311114756_1580947312340998_7110005156949215953_n.jpg?stp=dst-jpg_s60x60&_nc_cat=111&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=xV2iWnQeZ5EAX_6iBl-&_nc_ht=scontent-hbe1-1.xx&oh=00_AT-pc2JswYdwyPIfXjNtoQSkskMaG169-1xjpvrrR5sy4A&oe=6344B3F5,ALL
104716122258110,Vivy Naturals Enhancement Store 1,0,0,4,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/310866434_2059549374434680_8817639253860955321_n.jpg?stp=dst-jpg_s60x60&_nc_cat=100&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=jiv9NI0sRCcAX-yyntN&_nc_ht=scontent.fcai21-3.fna&oh=00_AT9hlan_EJI2fkJdc48I2mUShcJK5tkB2ZifYETmY9t8Xg&oe=6344A892,ALL
